Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Portugal Wine Trophy 2022,Michel Maury Cabernet Sauvignon Réserve,2020,L´Union des Vignerons,Francia,Languedoc-Roussillon,Vino tranquilo,Semi seco,tanque de acero,tinto,Cabernet Sauvignon,"13,5","4,8","12,7",105,"8,95",No,Gold
Portugal Wine Trophy 2022,Gilles Mondié Cabernet Sauvignon Réserve,2021,L´Union des Vignerons,Francia,Languedoc-Roussillon,Vino tranquilo,Semi seco,tanque de acero,tinto,Cabernet Sauvignon,"13,5","5,11","11,3",122,"8,95",No,Gold
Portugal Wine Trophy 2022,Michel Maury Marselan,2020,L´Union des Vignerons,Francia,Languedoc-Roussillon,Vino tranquilo,Semi seco,tanque de acero,tinto,Marselan,14,"5,6","10,1",66,"7,45",No,Gold
Portugal Wine Trophy 2022,Gilles Mondié Syrah Réserve,2021,L´Union des Vignerons,Francia,Languedoc-Roussillon,Vino tranquilo,Semi seco,tanque de acero,tinto,Syrah,"13,5",5,10,100,"9,95",No,Silver
Portugal Wine Trophy 2022,Gilles Mondié Merlot Réserve,2021,L´Union des Vignerons,Francia,Languedoc-Roussillon,Vino tranquilo,Semi seco,tanque de acero,tinto,Merlot,"13,5","4,1",10,90,"8,95",No,Silver
Portugal Wine Trophy 2022,PORTADA RESERVA,2020,DFJ Vinhos,Portugal,LISBOA - ALENQUER,Vino tranquilo,Semi seco,No especificado,tinto,"Shiraz, Touriga Nacional, Alicante Bouschet",13,6,"16,4",0,"8,1",No,Gold
Portugal Wine Trophy 2022,Adega da Vermelha Grande Reserva Tinto Doc Óbidos,2017,Adega da Vermelha,Portugal,Obidos,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Sirah, Touriga Nacional",14,5,"4,7",190,"14,85",No,Gold
Portugal Wine Trophy 2022,Mundus Tinto Colheita Selecionada,2018,Adega da Vermelha,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Alicante Bouschet, Aragonez, Sirah","13,5","5,5","4,9",190,"4,2",No,Gold
Portugal Wine Trophy 2022,PORTADA Lote DFJ,2019,DFJ Vinhos,Portugal,LISBOA - ALENQUER,Vino tranquilo,Semi seco,No especificado,tinto,"Touriga Franca, Tinta Roriz, Alicante Bouschet, Caladoc",13,"6,52","10,8",0,"8,95",No,Silver
Portugal Wine Trophy 2022,CASA do LAGO,2020,DFJ Vinhos,Portugal,LISBOA - ALENQUER,Vino tranquilo,Semi seco,No especificado,tinto,"Shiraz, Alicante Bouschet, Cabernet Sauvignon, Touriga Franca, Tourica National","12,5","5,78",17,0,6,No,Gold
Portugal Wine Trophy 2022,Vigna Pedale Nero di Troia Castel del Monte DOCG Riserva,2016,Cantine Torrevento S.r.l.,Italia,Puglia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Nero di Troia,"13,5","5,8",4,88,"12,9",No,Silver
Portugal Wine Trophy 2022,Since 1913 Primitivo Puglia IGT,2019,Cantine Torrevento S.r.l.,Italia,Puglia,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Primitivo,"14,5","5,8",12,120,"17,9",No,Silver
Portugal Wine Trophy 2022,Passione reale Appassimento Puglia IGT,2021,Cantine Torrevento S.r.l.,Italia,Puglia,Vino tranquilo,Semi seco,tanque de acero,tinto,Primativo,15,"5,8",12,110,"11,9",No,Gold
Portugal Wine Trophy 2022,Portas do Vale,2020,"Quinta da Almiara, Sociedade Vitivinícola, SA",Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,Syrah,"13,5","5,96",6,120,"3,2",No,Gold
Portugal Wine Trophy 2022,Quinta da Almiara,2020,"Quinta da Almiara, Sociedade Vitivinícola, SA",Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,Touriga Nacional,"13,9","5,79","5,5",118,"4,7",No,Gold
Portugal Wine Trophy 2022,Almocreve Reserva,2019,Lidl & CIA.,Portugal,Alentejo,Vino tranquilo,afrutado,maduración en barrica de madera,tinto,"Alicante Bouschet, Aragonez, Trincadeira","13,5",0,8,0,"2,99",No,Silver
Portugal Wine Trophy 2022,Almocreve Colheita Especial,2019,Lidl & CIA.,Portugal,Alentejo,Vino tranquilo,afrutado,maduración en barrica - parcialmente,tinto,"Alicante Bouschet, Touriga Nacional, Aragonez, Trincadeira","13,5",0,9,0,"2,59",No,Silver
Portugal Wine Trophy 2022,Jaraman Shiraz,2020,Wakefield Taylors Wines,Australia,Clare Valley / McLaren Vale,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Shiraz,"14,5","6,56","0,6",64,25,No,Silver
Portugal Wine Trophy 2022,St Andrews Cabernet Sauvignon,2019,Wakefield Taylors Wines,Australia,Clare Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"14,5","7,07","1,12",133,50,No,Gold
Portugal Wine Trophy 2022,St Andrews Shiraz,2019,Wakefield Taylors Wines,Australia,Clare Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Shiraz,"14,5","6,69","0,51",136,50,No,Gold
Portugal Wine Trophy 2022,Jaraman Cabernet Sauvignon,2019,Wakefield Taylors Wines,Australia,Coonawarra/Clare Valley,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"14,5","6,8","0,8",110,25,No,Gold
Portugal Wine Trophy 2022,Vinho Tinto Bairrada Grande Escolha,2018,Casa De Sarmento,Portugal,Bairrada,Vino tranquilo,brut,maduración en barrica de madera,tinto,"Baga, Touriga Nacional","14,9","5,9","1,5",92,"11,4",No,Gold
Portugal Wine Trophy 2022,Masterstroke Cabernet Shiraz,2018,Wakefield Taylors Wines,Australia,Clare Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, Shiraz",14,"6,1","0,64",123,42,No,Gold
Portugal Wine Trophy 2022,Tinta Negra Colheita,2012,Cooperativa Agrícola do Funchal,Portugal,Madeira,Vino licoroso,semi dulce,maduración en barrica de madera,tinto,Tinta Negra,19,"6,74",95,17,"11,99",No,Gold
Portugal Wine Trophy 2022,ZWEIGLAS,2018,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Merlot, Cabernet Franc, Zweigelt",14,"4,7","1,2",98,29,No,Gold
Portugal Wine Trophy 2022,Zweigelt Beerenauslese,2020,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,dulce,tanque de acero,tinto,Zweigelt,9,7,"127,5",209,9,No,Gold
Portugal Wine Trophy 2022,Pinot Noir Reserve,2020,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Blauer Burgunder,13,"4,7","1,3",111,"9,5",No,Silver
Portugal Wine Trophy 2022,Zweiglas,2019,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Zweigelt, Cabernet Franc, Merlot",14,"4,7","1,2",104,29,No,Gold
Portugal Wine Trophy 2022,Cabernet Franc Reserve,2018,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Franc,14,"4,5","1,2",73,"10,5",No,Silver
Portugal Wine Trophy 2022,Tesouro da Sé Private Selection,2018,"Udaca - União Das Adegas Cooperativas Do Dão, UCRL",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tourica National, Alfrocheiro","13,58","5,27","0,6",121,"8,1",No,Silver
Portugal Wine Trophy 2022,Proeza,2021,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Alfrocheiro, Touriga Nacional",13,"5,3","3,3",94,"4,69",No,Silver
Portugal Wine Trophy 2022,Gandarada,2020,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Alfrocheiro, Touriga Nacional",13,"5,3","3,3",94,"4,69",No,Gold
Portugal Wine Trophy 2022,Masterstroke Cabernet Sauvignon,2020,Wakefield Taylors Wines,Australia,Coonawarra - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,14,"6,59","0,42",74,42,No,Silver
Portugal Wine Trophy 2022,Masterstroke Shiraz,2020,Wakefield Taylors Wines,Australia,McLaren Vale - South Australia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Shiraz,"14,5","6,34","0,39",66,42,No,Gold
Portugal Wine Trophy 2022,Palha Canas,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Franca, Camarate, Castelão, Touriga Nacional, Tinta Roriz","14,5","5,9","3,07",103,"3,5",No,Gold
Portugal Wine Trophy 2022,Sem Reservas,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Castelão, Tinta Roriz, Alicante Bouschet",13,"5,6","8,04",113,4,No,Gold
Portugal Wine Trophy 2022,OMG,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Castelão, Alfrocheiro, Touriga Franca",14,"5,8","5,23",115,4,No,Gold
Portugal Wine Trophy 2022,Porrais Signature,2020,Sociedade Agricola Quinta de Porrais,Portugal,,Vino tranquilo,extra seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Touriga Franca, Souzao, Tinta Barroca",14,5,"2,96",70,5,No,Gold
Portugal Wine Trophy 2022,Fora de Pé,2021,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Touriga Nacional, Syrah","14,5",6,"4,52",109,3,No,Gold
Portugal Wine Trophy 2022,Caçada Real,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Petit Verdot, Alicante Bouschet, Syrah",14,"5,8","7,63",93,3,No,Silver
Portugal Wine Trophy 2022,Galodoro Reserva 10 Barricas,2020,Sociedade Agrícola Quinta do Conde,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Castelão, Touriga Nacional",14,"5,7","5,52",97,4,No,Gold
Portugal Wine Trophy 2022,Quinta das Amoras,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Castelão, Camarate, Touriga Nacional, Tinta Miuda",13,"5,6","8,22",107,4,No,Silver
Portugal Wine Trophy 2022,Galodoro,2021,Sociedade Agrícola Quinta do Conde,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Franca, Castelão, Tinta Roriz",13,"5,6","8,46",116,5,No,Gold
Portugal Wine Trophy 2022,Vale Perdido,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Camarate, Touriga Nacional, Trincadeira, Syrah, Castelão",13,"5,8","6,43",120,4,No,Gold
Portugal Wine Trophy 2022,Coccinela,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Alicante Bouschet","14,5","5,8","4,42",96,"3,5",No,Gold
Portugal Wine Trophy 2022,Monte da Caçada,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Alicante Bouschet, Syrah","14,5","5,8","2,33",103,6,No,Gold
Portugal Wine Trophy 2022,Valmaduro Syrah,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,14,"5,7","5,63",103,5,No,Gold
Portugal Wine Trophy 2022,Quinta das Setencostas Reserva,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Castelão, Cabernet Sauvignon",14,"5,9","3,03",103,5,No,Silver
Portugal Wine Trophy 2022,Rabo de Galo,2021,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Tinta Roriz","14,5",6,"4,52",109,3,No,Gold
Portugal Wine Trophy 2022,Algazarra Signature Reserva,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Cabernet Sauvignon, Castelão, Syrah",14,"5,9","4,75",102,"5,5",No,Silver
Portugal Wine Trophy 2022,Colossal Grande Reserva,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Syrah, Alicante Bouschet, Touriga Nacional","14,5",6,"5,59",119,5,No,Gold
Portugal Wine Trophy 2022,Fortissimo,2021,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Petit Verdot, Syrah, Touriga Nacional, Alicante Bouschet","14,5","5,9","4,15",109,5,No,Gold
Portugal Wine Trophy 2022,Despedida,2021,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Tinta Roriz",14,6,"7,17",116,5,No,Gold
Portugal Wine Trophy 2022,Quinta da Espiga,2020,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Alicante Bouschet, Castelão, Touriga Nacional, Tinta Roriz",13,"5,6","8,2",103,4,No,Gold
Portugal Wine Trophy 2022,Adega de Pegoes Touriga Nacional,2018,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"4,9",4,148,5,No,Gold
Portugal Wine Trophy 2022,Herdade São Miguel Colheita Seleccionada,2021,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Cabernet Sauvignon, Tourica National, Alicante Bouschet",14,"5,5",4,52,"3,5",No,Gold
Portugal Wine Trophy 2022,Herdade São Miguel Reserva,2020,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Alicante Bouschet, Trincadeira, Cabernet Sauvignon, Tourica National",15,"5,1","1,6",90,"11,5",No,Gold
Portugal Wine Trophy 2022,Ciconia,2021,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Aragonez, Tourica National, Syrah","13,5","5,6","4,7",56,"2,2",No,Gold
Portugal Wine Trophy 2022,Merino Reserva,2021,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Tourica National, Alicante Bouschet",14,"5,1","4,2",92,4,No,Gold
Portugal Wine Trophy 2022,Monte dos Amigos,2021,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tourica National, Aragonez, Syrah","13,5","5,7","5,2",51,2,No,Silver
Portugal Wine Trophy 2022,Gamo,2021,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Aragonez, Touriga Nacional, Syrah","13,5","4,9","3,2",94,"3,3",No,Gold
Portugal Wine Trophy 2022,Herdade São Miguel Escolha dos Enólogos,2020,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Alicante Bouschet, Touriga Franca, Tourica National","14,5","5,4","0,7",77,"6,76",No,Silver
Portugal Wine Trophy 2022,Val Moreira,2018,XVINUS,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,"Souzao, Tinta Barroca, Tinta Cao, Tinta Francisca, Tinta Roriz, Tinta Amarella, Touriga Franca, Touriga Nacional","14,5","5,4","1,2",80,12,No,Silver
Portugal Wine Trophy 2022,Val moreira Reserva,2018,XVINUS,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Souzao, Touriga Franca, Touriga Nacional, Tinta Roriz","14,5","5,8","0,9",80,24,No,Gold
Portugal Wine Trophy 2022,Pinot Noir OTISK Nechory,2018,Vinařství Čapka,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,13,5,"0,6",131,"24,6",No,Silver
Portugal Wine Trophy 2022,Zweigeltrebe OTISK Kukvička,2018,Vinařství Čapka,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Zweigelt,"13,5","5,4","0,3",145,"24,6",No,Silver
Portugal Wine Trophy 2022,MERLOT,2020,GAZAŇ Winery spol. s r.o.,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,14,"4,6","0,4",46,15,No,Silver
Portugal Wine Trophy 2022,Pinot Noir OTISK Kukvička,2018,Vinařství Čapka,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,13,"5,1","0,7",138,"24,6",No,Gold
Portugal Wine Trophy 2022,HABÁNSKÉ SKLEPY Rulandské modré REZERVA,2018,"Habánské sklepy, spol. s. r. o.",República Checa,Morava,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Pinot Noir,15,"4,8","0,7",113,20,No,Gold
Portugal Wine Trophy 2022,Štěpán Maňák Malbec,2019,Vinařství Štěpán Maňák,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,"13,5","5,3","0,8",75,20,No,Gold
Portugal Wine Trophy 2022,Štěpán Maňák Rulandské modré,2019,Vinařství Štěpán Maňák,República Checa,Morava,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Pinot Noir,14,"5,4","0,7",69,20,No,Gold
Portugal Wine Trophy 2022,Mont Reaga Espera,2009,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Merlot","13,5","6,74","1,3",65,No especificado,No,Gold
Portugal Wine Trophy 2022,Mont Reaga Las Liras,2007,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"14,5","5,96","1,7",48,No especificado,No,Gold
Portugal Wine Trophy 2022,Mont Reaga Esencia,2016,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Sirah,14,"6,12","1,4",56,No especificado,Sí,Gold
Portugal Wine Trophy 2022,Mont Reaga Secreto,2014,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Sirah","13,5","5,82","1,5",98,No especificado,No,Gold
Portugal Wine Trophy 2022,Altomira,2016,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Sirah, Cabernet Sauvignon","13,5","6,02","1,9",124,No especificado,Sí,Silver
Portugal Wine Trophy 2022,Mont Reaga Secreto,2004,MW Wines,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Sirah",14,"5,6","2,3",57,No especificado,No,Gold
Portugal Wine Trophy 2022,AR Touriga Franca,2018,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Franca,14,"5,5","0,8",0,"9,99",No,Gold
Portugal Wine Trophy 2022,AR Touriga Nacional,2018,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"5,5","0,8",0,"9,99",No,Silver
Portugal Wine Trophy 2022,Heranca Sanheiro,2020,Joel Sanheiro,Portugal,Palmela,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Castelão,14,"5,98","2,48",85,"6,5",No,Silver
Portugal Wine Trophy 2022,"D'Oliveiras, Tinta Negra (Meio Doce)",1929,"Pereira D'Oliveira (Vinhos), Lda.",Portugal,Madeira,Vino licoroso,semi dulce,tanque de acero,tinto,Negra Mole,"20,28","10,37",84,19,540,No,Grand Gold
Portugal Wine Trophy 2022,Miles 10 anos Rich,sin añada,"Madeira Wine Company, S.A.",Portugal,Madeira,Vino licoroso,dulce,maduración en barrica - 100%,tinto,Tinta Negra,19,7,120,35,"25,2",No,Grand Gold
Portugal Wine Trophy 2022,"D'Oliveiras, 10 Anos Seco",sin añada,"Pereira D'Oliveira (Vinhos), Lda.",Portugal,Madeira,Vino licoroso,Seco,tanque de acero,tinto,Negra Mole,"19,47","6,72",55,15,26,No,Gold
Portugal Wine Trophy 2022,Miles 10 Anos Seco,sin añada,"Madeira Wine Company, S.A.",Portugal,Madeira,Vino licoroso,Seco,maduración en barrica - 100%,tinto,Tinta Negra,19,"5,55",48,35,"25,2",No,Gold
Portugal Wine Trophy 2022,"D'Oliveiras, 10 Anos Meio Doce",sin añada,"Pereira D'Oliveira (Vinhos), Lda.",Portugal,Madeira,Vino licoroso,semi dulce,tanque de acero,tinto,Negra Mole,"19,08","6,93",90,18,26,No,Gold
Portugal Wine Trophy 2022,"D'Oliveiras, Tinta Negra 20 Anos Meio Seco",sin añada,"Pereira D'Oliveira (Vinhos), Lda.",Portugal,Madeira,Vino licoroso,semi-dry,tanque de acero,tinto,Negra Mole,"19,8","8,94",73,15,46,No,Gold
Portugal Wine Trophy 2022,Monte Isidro,2020,Fundação ADFP,Portugal,Beiras,Vino tranquilo,Seco,tanque de acero,tinto,"Jaen, Aragonez, Rufete",15,"4,17","0,9",30,10,No,Silver
Portugal Wine Trophy 2022,Pica Peixe,2021,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Vinho Regional Península de Setúbal,Vino tranquilo,Seco,tanque de acero,tinto,"Aragonez, Touriga Nacional, Syrah","13,5","5,8","4,2",94,"3,3",No,Silver
Portugal Wine Trophy 2022,Blaufränkisch,2020,Weingut Tinhof,Austria,Neusiedlersee-Hügelland,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Blaufränkisch,"12,5",5,"3,6",80,"5,8",No,Silver
Portugal Wine Trophy 2021,Quinta das Senhoras DOC Beira Interior Dona Carolina 2015,2015,"Quinta das Senhoras, lda.",Portugal,Beiras,Vino tranquilo,extra seco,tanque de acero,tinto,"Aragonez, Souzao, Touriga Franca, Touriga Nacional","12,8","5,18","0,5",76,"9,99",No,Gold
Portugal Wine Trophy 2021,Alto Pina Reserva tinto,2020,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Castelão, Touriga Nacional",14,5,4,38,"3,5",No,Silver
Portugal Wine Trophy 2021,Adega de Pegoes Aragonês,2015,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Aragonez,"14,5",5,5,38,5,No,Silver
Portugal Wine Trophy 2021,Encostas da Arrábida Syrah,2020,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,14,5,4,38,"3,5",No,Gold
Portugal Wine Trophy 2021,Vinhas de Pegões Touriga Nacional,2020,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,tanque de acero,tinto,Touriga Nacional,14,5,5,38,"3,5",No,Gold
Portugal Wine Trophy 2021,Encostas da Arrábida Vinhas Velhas tinto,2017,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Castelão, Touriga Nacional","14,5",5,5,38,15,No,Gold
Portugal Wine Trophy 2021,Adega de Pegões Colheita Selecionada tinto,2016,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Cabernet, Touriga Nacional, Aragonez",14,5,4,38,7,No,Gold
Portugal Wine Trophy 2021,Adega de Pegoes Alicante Bouschet,2017,Cooperativa Agricola Sto.isidro de Pegões CRL,Portugal,Peninsual de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Alicante Bouschet,"14,5",5,5,38,5,No,Gold
