Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Berlin -Edición de verano- 2014,THE GRAND  Reserve Shiraz,2012,Lanz Vineyards,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"14,4","6,1","3,4",122,58,No,Gold
Berlin -Edición de verano- 2014,Morellino di Scansano DOCG Casato Medici Riccardi,2012,Sensi Vigne e Vini SRL,Italia,Toskana Scansano,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,"13,14","5,4","1,9",0,"5,99",No,Gold
Berlin -Edición de verano- 2014,Château Plantier Rose,2009,Château Plantier Rose,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"13,5","3,6",2,0,"18,99",No,Gold
Berlin -Edición de verano- 2014,Conde de Santar,2009,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Tinta Roriz","14,5","5,8",4,110,35,No,Gold
Berlin -Edición de verano- 2014,Casa de Santar Reserva,2011,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Tinta Roriz",14,"5,8",4,145,"4,2",No,Gold
Berlin -Edición de verano- 2014,Cabriz Touriga Nacional,2010,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Touriga Nacional,14,"6,43","3,9",98,"11,3",No,Gold
Berlin -Edición de verano- 2014,Torre de Ferro,2012,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Dão,Vino tranquilo,Seco,tanque de acero,tinto,Touriga Nacional,"12,5","5,7","4,2",126,2,No,Gold
Berlin -Edición de verano- 2014,Casa de Santar,2011,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Dão,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Nacional, Tinta Roriz","13,5","5,6","3,9",122,"5,2",No,Gold
Berlin -Edición de verano- 2014,Encontro 1,2009,"Dão Sul - Sociedade Vitivinícola, SA",Portugal,Beiras,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Touriga Nacional",14,"6,1",4,110,80,No,Gold
Berlin -Edición de verano- 2014,Cálem Fine Tawny Porto,sin añada,Champagner & Wein Hinz Vertriebs GmbH,Portugal,Douro,Vino de Oporto,Semi seco,maduración en barrica de madera,tinto,"Touriga Francesa, Tinta Barocca, Tinta Roriz, Touriga Nacional, Tinta Cao","20,2","4,2","20,2",0,No especificado,No,Silver
Berlin -Edición de verano- 2014,The Chateau 100 Year Old Vines Shiraz,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,14,"7,38","4,1",130,48,No,Gold
Berlin -Edición de verano- 2014,50 Year Old Vines Shiraz,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"14,5","7,1","3,1",128,33,No,Gold
Berlin -Edición de verano- 2014,Terroirs of the Barossa - Ebenezer Shiraz,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,15,"7,4","2,1",142,33,No,Gold
Berlin -Edición de verano- 2014,Grand Barossa Shiraz Primitivo,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Shiraz, Primitivo",15,"6,73","2,5",140,18,No,Gold
Berlin -Edición de verano- 2014,Terroirs of the Barossa - Greenock Shiraz,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,14,"7,18","2,8",123,33,No,Gold
Berlin -Edición de verano- 2014,Grand Barossa Shiraz,2012,Château Tanunda,Australia,Barossa Valley - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,14,"6,44",3,106,18,No,Gold
Berlin -Edición de verano- 2014,Barossa Tower Cabernet Merlot,2012,Château Tanunda,Australia,Barossa,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Merlot","13,5","6,49","3,1",116,12,No,Gold
Berlin -Edición de verano- 2014,La Fiole Châteauneuf-du-Pape,sin añada,Maison Brotte,Francia,Châteauneuf-du-Pape,Vino tranquilo,Seco,tanque de acero,tinto,"Mourvedre, Cinsault, Grenache, Syrah","14,12","4,7","0,3",14,"16,45",No,Gold
Berlin -Edición de verano- 2014,Finca Sobreno Reserva Especial,2009,Bodegas Sobreno,España,TORO,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tinta  de Toro,"14,72","4,9","0,6",0,"11,99",No,Gold
Berlin -Edición de verano- 2014,Chateauneuf du Pape AC,2013,Castel Frères - Site de Saint Priest,Francia,Rhône,Vino tranquilo,Seco,qvevri fermentación,tinto,"Syrah, Grenache, Mourvedre","13,78","4,9","0,4",0,"9,99",No,Gold
Berlin -Edición de verano- 2014,Roodendal Cabernet Sauvignon Shiraz,2012,Distell L + d,Sudáfrica,Stellenbosch,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Shiraz","14,29","5,8","2,2",0,"5,99",No,Gold
Berlin -Edición de verano- 2014,Barolo DOCG Riserva,2008,Terre da Vino Spa,Italia,Piemont,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Nebbiolo,"14,25",6,"0,4",0,"12,95",No,Gold
Berlin -Edición de verano- 2014,Sangiovese di Romagna Superiore Riserva DOC,2009,MGM Mondo del Vino srl,Italia,Romagna,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,"13,66","5,5","1,2",0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Barolo DOCG Cordone,2010,Terre da Vino Spa,Italia,Piemont,Vino tranquilo,Seco,tanque de acero,tinto,Nebbiolo,"13,71","5,3","1,5",25,"11,51",No,Gold
Berlin -Edición de verano- 2014,Château Campredon AOP Saint Chinian,2013,Union des Caves Coopératives de Cébazan,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Grenache","13,97","5,3","0,3",13,"6,58",No,Gold
Berlin -Edición de verano- 2014,Wolf Blass Heritage Release,2012,Wolf Blass Wines/Fosters EMEA,Australia,South Eastern Australia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Shiraz,"13,85","5,8","0,9",0,"5,99",No,Gold
Berlin -Edición de verano- 2014,Altivo Rioja Reserva DOCa,2008,Criadores de Rioja S.A.,España,La Rioja,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,"12,96","4,7","0,1",23,"6,54",No,Gold
Berlin -Edición de verano- 2014,"Faustino Crianza Rioja DOCa ""Colección Martinez""",2011,BODEGAS FAUSTINO MARTINEZ S.L.,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"13,55","5,6",0,0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Montepulciano d'Abruzzo DOC,2013,MGM Mondo del Vino srl,Italia,Abruzzo,Vino tranquilo,Seco,tanque de acero,tinto,Montepulciano,13,"5,4",7,0,No especificado,No,Silver
Berlin -Edición de verano- 2014,St. Emilion Grand Cru / Château Haut Boutisse,2013,Artevino SAS,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Merlot, Cabernet Sauvignon","13,01",5,0,0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Tessellae Old Vines Côtes du Roussillon AOC,2012,Domaine Lafage,Francia,Cotes du Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Grenache, Syrah, Mourvedre","14,28","4,9","0,5",0,"9,99",No,Silver
Berlin -Edición de verano- 2014,Gran Reserva Carinena Aguaron,2008,GRANDES VINOS Y VINEDOS S.A.,España,Cariñena,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Garnacha","12,5","5,3",2,0,"2,99",No,Gold
Berlin -Edición de verano- 2014,Burlwood Ruby Cabernet,2013,E. & J. Gallo,Estados Unidos,California,Vino tranquilo,Seco,tanque de acero,tinto,Ruby Cabernet,"12,76","5,3",9,0,"2,79",No,Gold
Berlin -Edición de verano- 2014,Mezzacorona Lagrein,2013,Mezzacorona sca,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Lagrein,"12,7","4,9","5,5",90,5,No,Gold
Berlin -Edición de verano- 2014,Mezzacorona Merlot,2013,Mezzacorona sca,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,"12,8","4,85","5,5",93,5,No,Gold
Berlin -Edición de verano- 2014,Stemmari Merlot,2012,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,"13,2","5,4","5,5",99,5,No,Gold
Berlin -Edición de verano- 2014,Mud House - Pinot Noir,2013,Mud House HQ,Nueva Zelanda,Central Otago,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,"13,5","5,3","3,5",81,22,No,Gold
Berlin -Edición de verano- 2014,Waipara Hills - Pinot Noir,2012,Mud House HQ,Nueva Zelanda,Waipara Valley,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,14,"6,15","0,9",0,15,No,Gold
Berlin -Edición de verano- 2014,Agostino Inicio Argentinischer Malbec,2013,Finca Agostino,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Malbec,"13,9","5,3","2,2",69,"9,5",No,Gold
Berlin -Edición de verano- 2014,Sayanca Argentinischer Malbec,2014,Finca Agostino,Argentina,Mendoza,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Malbec,"13,51","5,5","3,5",91,"4,99",No,Gold
Berlin -Edición de verano- 2014,Altos de Luzón,2010,Bodegas Luzón,España,Murcia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Monastrell, Cabernet Sauvignon","15,06","6,4","1,2",125,"6,95",No,Gold
Berlin -Edición de verano- 2014,Palacio de Invierno,2013,BODEGAS DE FAMILIA BURGO VIEJO S.L,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"13,5","5,4","1,6",69,"3,99",No,Gold
Berlin -Edición de verano- 2014,Valpolicella Ripasso DOCG Superiore Cantine di Ora,2012,Cantina di Custoza,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Rondinella, Corvina, Corvinone",14,"6,16","6,93",93,"8,99",No,Gold
Berlin -Edición de verano- 2014,Amarone della Valpolicella DOCG Cantine di Ora,2011,Cantina di Custoza,Italia,Veneto,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Rondinella, Corvina, Corvinone","14,5","5,73","11,16",120,"14,99",No,Gold
Berlin -Edición de verano- 2014,Nero d'Avola Sangiovese Sicilia IGT Gergenti,2010,Cantina La Torre,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Nero d´Avola, Sangiovese","13,5","6,48","6,59",82,"7,99",No,Gold
Berlin -Edición de verano- 2014,Shiraz Cabernet Sicilia DOC Brunilde di Menzione,2013,Schenk Italia AG,Italia,Sizilien,Vino tranquilo,Semi seco,tanque de acero,tinto,"Shiraz, Cabernet",14,"6,64","12,82",121,"5,99",No,Gold
Berlin -Edición de verano- 2014,Montepulciano d'Abruzzo DOC Riserva Brunilde di Menzione,2011,Schenk Italia AG,Italia,Abruzzo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Montepulciano,13,"5,62",5,98,"5,99",No,Gold
Berlin -Edición de verano- 2014,Lagrein Dunkel Südtirol-Alto Adige DOC Weinkellerei Auer,2013,Schenk Italia AG,Italia,Südtirol,Vino tranquilo,Seco,tanque de acero,tinto,Lagrein,13,"5,09","3,9",52,"8,99",No,Gold
Berlin -Edición de verano- 2014,Grande Amoroso Vino Rosso della Puglia I.G.T.,2013,CANTINE PIROVANO S.R.L.,Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,"Negroamaro, Montepulciano","13,8","5,9",10,120,"4,79",No,Gold
Berlin -Edición de verano- 2014,Amarone della Valpolicella D.O.C.G.,2011,CANTINA VALPANTENA VERONA SOC. COOP. AGRICOLA,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Corvina, Rondinella","14,5","5,7","7,8",125,No especificado,No,Gold
Berlin -Edición de verano- 2014,Barbera d'Asti superiore,2011,Dezzani SRL,Italia,Piemont,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Barbera,"13,65","6,1",3,115,"6,5",No,Gold
Berlin -Edición de verano- 2014,La Coquette Vin de France Rouge,2013,Les Producteurs Reunis,Francia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Carignan, Merlot","12,5","3,36","9,6",98,"5,9",No,Silver
Berlin -Edición de verano- 2014,Salento IGT Negroamaro Passito,2013,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Negroamaro,14,"5,65",13,140,"4,5",No,Gold
Berlin -Edición de verano- 2014,Primitivo di Manduria DOC,2013,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Primitivo,"14,5","5,6",14,140,3,No,Silver
Berlin -Edición de verano- 2014,Primitivo di Manduria DOC,2012,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Primitivo,"14,5","5,4",13,135,3,No,Gold
Berlin -Edición de verano- 2014,Segreto Rosso Salento IGT Negroamaro Passito,2013,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Negroamaro,14,"5,67","12,5",140,"4,5",No,Gold
Berlin -Edición de verano- 2014,Rosso IGT Puglia,2013,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Primitivo, Negroamaro","13,5","5,65","13,5",138,"2,9",No,Gold
Berlin -Edición de verano- 2014,Sangiovese IGT Rubicone,2013,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,"13,5","5,6",13,140,"2,4",No,Silver
Berlin -Edición de verano- 2014,Quintus Carmenere,2013,Viña Indómita,Chile,Maipo,Vino tranquilo,semi dulce,maduración en barrica - parcialmente,tinto,Carmenère,"14,2","4,3","2,84",0,11,No,Gold
Berlin -Edición de verano- 2014,Quintus Syrah,2013,Viña Indómita,Chile,,Vino tranquilo,semi dulce,maduración en barrica - parcialmente,tinto,Syrah,"14,2","4,3","2,84",0,11,No,Gold
Berlin -Edición de verano- 2014,Berberana Carta de Oro Reserva,2008,United Wineries Iberia,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Garnacha","13,6","5,2","1,77",80,"8,9",No,Gold
Berlin -Edición de verano- 2014,Rioja Santiago Reserva,2008,United Wineries Iberia,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Garnacha","13,75","5,2",2,75,"11,9",No,Gold
Berlin -Edición de verano- 2014,Hacienda Zorita Natural Reserve,2009,United Wineries Iberia,España,Castilla y León,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,"13,9","5,4","1,7",75,"15,99",No,Gold
Berlin -Edición de verano- 2014,Amarone della Valpolicella Classico DOCG,2012,Cantina Valpantena verona SCA,Italia,Verona,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Corvina, Rondinella",15,"5,6","7,5",0,No especificado,No,Gold
Berlin -Edición de verano- 2014,"""Monterè"" Ca' de' Rocchi Valpolicella Superiore Ripasso",2012,Tinazzi,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Molinara, Corvina, Rondinella",15,"5,6","7,5",125,13,No,Silver
Berlin -Edición de verano- 2014,Feudo di Santa CrocePrimitivo del Salento Igp,2012,Tinazzi,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Primitivo,"13,5","5,5","6,7",117,7,No,Silver
Berlin -Edición de verano- 2014,"""Celebration LXXIV"" Feudo di Santa Croce Primitivo di Manduria",2012,Tinazzi,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Primitivo,"14,5","5,7","5,9",115,14,No,Gold
Berlin -Edición de verano- 2014,Sangiovese,2013,Di Majo Norante,Italia,Molise,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,13,"5,15","1,5",0,"6,5",No,Gold
Berlin -Edición de verano- 2014,Ramitello Rosso,2011,Di Majo Norante,Italia,Molise,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Montepulciano, Aglianico",0,0,0,0,"8,9",No,Gold
Berlin -Edición de verano- 2014,Chateau Pey la Tour Bordeaux,2012,CVBG Dourthe Kressmann,Francia,AOC BORDEAUX,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Merlot, Cabernet Franc","13,5","3,25","1,5",69,"5,99",No,Gold
Berlin -Edición de verano- 2014,Casa Valduga Raizes Corte,2010,Casa Valduga Vinhos Tintos,Brasil,Campanha,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Franc, Cabernet Sauvignon, Tannat","14,5","5,35","3,06",0,30,No,Gold
Berlin -Edición de verano- 2014,Peter Flemming Estates Merlot,2012,Wijnvoordeel,Estados Unidos,California,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,"13,4","3,4","6,1",74,"9,98",No,Gold
Berlin -Edición de verano- 2014,Peter Flemming Estates cabernet sauvignon,2012,Wijnvoordeel,Estados Unidos,California,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"13,2","3,42","2,9",75,"9,98",No,Gold
Berlin -Edición de verano- 2014,Lacruz Vega. Terroir,2012,Bogarve 1915,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Syrah","13,5","5,35",2,95,"4,25",No,Gold
Berlin -Edición de verano- 2014,Lacruz Vega. Syrah,2013,Bogarve 1915,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,14,"5,3",2,85,"3,3",No,Gold
Berlin -Edición de verano- 2014,Bondad Syrah - Roble,2010,Bodegas Romero de ÁVila S.L,España,Castilla La Mancha,Vino tranquilo,Seco,tanque de acero,tinto,"Tempranillo, Syrah","13,5",5,2,0,3,No,Gold
Berlin -Edición de verano- 2014,Villa Canchita Syrah,2012,Vinos & Bodegas,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,"13,5","4,89","2,8",0,"2,95",No,Silver
Berlin -Edición de verano- 2014,Bondad 3 Meses,2010,Bodegas Romero de ÁVila S.L,España,Castilla La Mancha,Vino tranquilo,Seco,tanque de acero,tinto,"Tempranillo, Syrah","13,5",5,2,0,"2,8",No,Gold
Berlin -Edición de verano- 2014,Grande Alberone Vino Rosso d´Italia,sin añada,Provinco Italia SPA,Italia,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Merlot, Cabernet, Primitivo, Teroldego","14,08","6,33","9,35",160,"5,99",No,Gold
Berlin -Edición de verano- 2014,Principium Merlot Touriga Nacional,2012,DWM - Deutsche Wein Marketing,Portugal,k.A,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Nacional, Merlot","13,5",0,0,0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Memoro Rosso Vintage 2010,2010,Tenute Piccini,Italia,k.A,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Cabernet Franc, Nero d´Avola, Sangiovese, Aglianico",14,"5,1","6,6",118,"14,99",No,Gold
Berlin -Edición de verano- 2014,Contado Puglia Primitivo,2012,Wijnvoordeel,Italia,Puglia,Vino tranquilo,Seco,tanque de acero,tinto,Primitivo,13,"3,9","3,9",0,"4,99",No,Gold
Berlin -Edición de verano- 2014,Onda Del Tempo,2010,Amastuola Soc. Agr. s.s,Italia,Puglia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Merlot, Aglianico, Cabernet Sauvignon, Primitivo","13,5",0,0,0,11,No,Gold
Berlin -Edición de verano- 2014,Ilnobile Rosso IGP Salento Negroamaro,2013,Vinicola Mediterranea SRL,Italia,Puglia,Vino tranquilo,Seco,tanque de acero,tinto,Negroamaro,"13,9","5,6",9,0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Ilnoto Rosso IGP Salento,2013,Vinicola Mediterranea SRL,Italia,Puglia,Vino tranquilo,Seco,tanque de acero,tinto,"Negroamaro, Montepulciano","12,9","5,5","14,5",0,No especificado,No,Gold
Berlin -Edición de verano- 2014,Regent**,2012,Weingut Karl Busch,Alemania,Württemberg,Vino tranquilo,Semi seco,No especificado,tinto,Regent,"12,6","4,8","14,8",106,"5,9",No,Gold
Berlin -Edición de verano- 2014,Terre Siciliane Rosso IGT,2013,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Merlot, Syrah, Cabernet Sauvignon, Sangiovese","13,4","5,45",13,85,"4,99",No,Gold
Berlin -Edición de verano- 2014,Château Labatut cuvée prestige,2013,Les Trois Chateaux,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot","12,5","3,29",0,55,"5,15",No,Gold
Berlin -Edición de verano- 2014,Château Labatut Grande Réserve,2012,Les Trois Chateaux,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot","13,5","3,12",0,76,8,No,Gold
Berlin -Edición de verano- 2014,Chateau Vergnes Beaulieu Bordeaux Superieur,2012,Univitis,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Merlot,"13,3","3,3","1,8",95,"10,49",No,Gold
Berlin -Edición de verano- 2014,Les Hauts des Coteaux,2012,Cellier Des Princes,Francia,Rhône,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Grenache, Mourvedre","15,3","5,02","2,8",94,19,No,Gold
Berlin -Edición de verano- 2014,Luna Negra Crianza,2011,Bodegas Palacio de Galiana,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,9",2,103,6,No,Silver
Berlin -Edición de verano- 2014,Luna Negra Reserva,2009,Bodegas Palacio de Galiana,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,13,"4,9",2,109,"8,5",No,Gold
